NODE_KEY,PARENT_KEY.NODE_KEY,SO_ITEM_POS,PRODUCT_GUID.NODE_KEY,NOTE_GUID.NODE_KEY,CURRENCY_CODE,GROSS_AMOUNT,NET_AMOUNT,TAX_AMOUNT,ITEM_ATP_STATUS,OP_ITEM_POS,DATAAGING,DUMMY
5EF3FD3648631EE5AFCD84C647870113,5EF3FD3648631EE5AFCD84C3DABD6113,0000000050,5EF3FD3648631ED5AFBB0617389D33E6,5EF3FD3648631EE5AFCD84C3DADD4113,JPY,196.35,165.00,31.35,,,00000000,
5EF3FD3648631EE5AFCD84C647872113,5EF3FD3648631EE5AFCD84C3DABD8113,0000000010,5EF3FD3648631ED5AFBB0617389F53E6,5EF3FD3648631EE5AFCD84C3DADD6113,EUR,5950.00,5000.00,950.00,,,00000000,
5EF3FD3648631EE5AFCD84C647874113,5EF3FD3648631EE5AFCD84C3DABD8113,0000000020,5EF3FD3648631ED5AFBB0617389F73E6,5EF3FD3648631EE5AFCD84C3DADD8113,JPY,35700.00,30000.00,5700.00,,,00000000,
5EF3FD3648631EE5AFCD84C647876113,5EF3FD3648631EE5AFCD84C3DABD8113,0000000030,5EF3FD3648631ED5AFBB0617389F93E6,5EF3FD3648631EE5AFCD84C3DADDA113,EUR,59500.00,50000.00,9500.00,,,00000000,
5EF3FD3648631EE5AFCD84C647878113,5EF3FD3648631EE5AFCD84C3DABD8113,0000000040,5EF3FD3648631ED5AFBB0617389DB3E6,5EF3FD3648631EE5AFCD84C3DADDC113,USD,31.77,26.70,5.07,,,00000000,
5EF3FD3648631EE5AFCD84C64787A113,5EF3FD3648631EE5AFCD84C3DABD8113,0000000050,5EF3FD3648631ED5AFBB0617389DD3E6,5EF3FD3648631EE5AFCD84C3DADDE113,EUR,16.42,13.80,2.62,,,00000000,
5EF3FD3648631EE5AFCD84C64787C113,5EF3FD3648631EE5AFCD84C3DABD8113,0000000060,5EF3FD3648631ED5AFBB0617389DF3E6,5EF3FD3648631EE5AFCD84C3DADE0113,GBP,92.82,78.00,14.82,,,00000000,
5EF3FD3648631EE5AFCD84C64787E113,5EF3FD3648631EE5AFCD84C3DABD8113,0000000070,5EF3FD3648631ED5AFBB0617389E13E6,5EF3FD3648631EE5AFCD84C3DADE2113,EUR,8.21,6.90,1.31,,,00000000,
5EF3FD3648631EE5AFCD84C647880113,5EF3FD3648631EE5AFCD84C3DABDA113,0000000010,5EF3FD3648631ED5AFBB0617389D53E6,5EF3FD3648631EE5AFCD84C3DADE4113,EUR,103.53,87.00,16.53,,,00000000,
5EF3FD3648631EE5AFCD84C647882113,5EF3FD3648631EE5AFCD84C3DABDA113,0000000020,5EF3FD3648631ED5AFBB0617389D73E6,5EF3FD3648631EE5AFCD84C3DADE6113,MXN,40.46,34.00,6.46,,,00000000,
5EF3FD3648631EE5AFCD84C647884113,5EF3FD3648631EE5AFCD84C3DABDA113,0000000030,5EF3FD3648631ED5AFBB0617389D93E6,5EF3FD3648631EE5AFCD84C3DADE8113,ARS,106.74,89.70,17.04,,,00000000,
5EF3FD3648631EE5AFCD84C647886113,5EF3FD3648631EE5AFCD84C3DABDC113,0000000010,5EF3FD3648631ED5AFBB0617389833E6,5EF3FD3648631EE5AFCD84C3DADEA113,EUR,547.40,460.00,87.40,,,00000000,
5EF3FD3648631EE5AFCD84C647888113,5EF3FD3648631EE5AFCD84C3DABDC113,0000000020,5EF3FD3648631ED5AFBB0617389853E6,5EF3FD3648631EE5AFCD84C3DADEC113,GBP,1017.45,855.00,162.45,,,00000000,
5EF3FD3648631EE5AFCD84C64788A113,5EF3FD3648631EE5AFCD84C3DABDC113,0000000030,5EF3FD3648631ED5AFBB0617389873E6,5EF3FD3648631EE5AFCD84C3DADEE113,EUR,410.55,345.00,65.55,,,00000000,
5EF3FD3648631EE5AFCD84C64788C113,5EF3FD3648631EE5AFCD84C3DABDC113,0000000040,5EF3FD3648631ED5AFBB0617389893E6,5EF3FD3648631EE5AFCD84C3DADF0113,USD,949.62,798.00,151.62,,,00000000,
5EF3FD3648631EE5AFCD84C64788E113,5EF3FD3648631EE5AFCD84C3DABDC113,0000000050,5EF3FD3648631ED5AFBB06173898B3E6,5EF3FD3648631EE5AFCD84C3DADF2113,CAD,1023.40,860.00,163.40,,,00000000,
5EF3FD3648631EE5AFCD84C647890113,5EF3FD3648631EE5AFCD84C3DABDC113,0000000060,5EF3FD3648631ED5AFBB06173898D3E6,5EF3FD3648631EE5AFCD84C3DADF4113,MXN,1463.70,1230.00,233.70,,,00000000,
5EF3FD3648631EE5AFCD84C647892113,5EF3FD3648631EE5AFCD84C3DABDC113,0000000070,5EF3FD3648631ED5AFBB06173896D3E6,5EF3FD3648631EE5AFCD84C3DADF6113,EUR,3412.92,2868.00,544.92,,,00000000,
5EF3FD3648631EE5AFCD84C647894113,5EF3FD3648631EE5AFCD84C3DABDC113,0000000080,5EF3FD3648631ED5AFBB06173896F3E6,5EF3FD3648631EE5AFCD84C3DADF8113,EUR,1486.31,1249.00,237.31,,,00000000,
5EF3FD3648631EE5AFCD84C647896113,5EF3FD3648631EE5AFCD84C3DABDE113,0000000010,5EF3FD3648631ED5AFBB06173899F3E6,5EF3FD3648631EE5AFCD84C3DADFA113,EUR,21.42,18.00,3.42,,,00000000,
5EF3FD3648631EE5AFCD84C647898113,5EF3FD3648631EE5AFCD84C3DABDE113,0000000020,5EF3FD3648631ED5AFBB0617389A13E6,5EF3FD3648631EE5AFCD84C3DADFC113,EUR,16.66,14.00,2.66,,,00000000,
5EF3FD3648631EE5AFCD84C64789A113,5EF3FD3648631EE5AFCD84C3DABDE113,0000000030,5EF3FD3648631ED5AFBB0617389A33E6,5EF3FD3648631EE5AFCD84C3DADFE113,ARS,26.18,22.00,4.18,,,00000000,
5EF3FD3648631EE5AFCD84C64789C113,5EF3FD3648631EE5AFCD84C3DABDE113,0000000040,5EF3FD3648631ED5AFBB0617389A53E6,5EF3FD3648631EE5AFCD84C3DAE00113,BRL,49.98,42.00,7.98,,,00000000,
5EF3FD3648631EE5AFCD84C64789E113,5EF3FD3648631EE5AFCD84C3DABDE113,0000000050,5EF3FD3648631ED5AFBB0617389A73E6,5EF3FD3648631EE5AFCD84C3DAE02113,CAD,19.04,16.00,3.04,,,00000000,
5EF3FD3648631EE5AFCD84C6478A0113,5EF3FD3648631EE5AFCD84C3DABDE113,0000000060,5EF3FD3648631ED5AFBB0617389A93E6,5EF3FD3648631EE5AFCD84C3DAE04113,CHF,61.88,52.00,9.88,,,00000000,
5EF3FD3648631EE5AFCD84C6478A2113,5EF3FD3648631EE5AFCD84C3DABE0113,0000000010,5EF3FD3648631ED5AFBB0617389F53E6,5EF3FD3648631EE5AFCD84C3DAE06113,EUR,11900.00,10000.00,1900.00,,,00000000,
5EF3FD3648631EE5AFCD84C6478A4113,5EF3FD3648631EE5AFCD84C3DABE0113,0000000020,5EF3FD3648631ED5AFBB0617389F73E6,5EF3FD3648631EE5AFCD84C3DAE08113,JPY,35700.00,30000.00,5700.00,,,00000000,
5EF3FD3648631EE5AFCD84C6478A6113,5EF3FD3648631EE5AFCD84C3DABE0113,0000000030,5EF3FD3648631ED5AFBB0617389F93E6,5EF3FD3648631EE5AFCD84C3DAE0A113,EUR,59500.00,50000.00,9500.00,,,00000000,
5EF3FD3648631EE5AFCD84C6478A8113,5EF3FD3648631EE5AFCD84C3DABE2113,0000000010,5EF3FD3648631ED5AFBB0617389C33E6,5EF3FD3648631EE5AFCD84C3DAE0C113,DKK,3567.62,2998.00,569.62,,,00000000,
5EF3FD3648631EE5AFCD84C6478AA113,5EF3FD3648631EE5AFCD84C3DABE2113,0000000020,5EF3FD3648631ED5AFBB0617389C53E6,5EF3FD3648631EE5AFCD84C3DAE0E113,EUR,92.82,78.00,14.82,,,00000000,
5EF3FD3648631EE5AFCD84C6478AC113,5EF3FD3648631EE5AFCD84C3DABE2113,0000000030,5EF3FD3648631ED5AFBB0617389C73E6,5EF3FD3648631EE5AFCD84C3DAE10113,EUR,92.82,78.00,14.82,,,00000000,
5EF3FD3648631EE5AFCD84C6478AE113,5EF3FD3648631EE5AFCD84C3DABE2113,0000000040,5EF3FD3648631ED5AFBB0617389C93E6,5EF3FD3648631EE5AFCD84C3DAE12113,EUR,107.10,90.00,17.10,,,00000000,
5EF3FD3648631EE5AFCD84C6478B0113,5EF3FD3648631EE5AFCD84C3DABE2113,0000000050,5EF3FD3648631ED5AFBB0617389CB3E6,5EF3FD3648631EE5AFCD84C3DAE14113,USD,213.96,179.80,34.16,,,00000000,
5EF3FD3648631EE5AFCD84C6478B2113,5EF3FD3648631EE5AFCD84C3DABE2113,0000000060,5EF3FD3648631ED5AFBB0617389CD3E6,5EF3FD3648631EE5AFCD84C3DAE16113,EUR,95.08,79.90,15.18,,,00000000,
5EF3FD3648631EE5AFCD84C6478B4113,5EF3FD3648631EE5AFCD84C3DABE2113,0000000070,5EF3FD3648631ED5AFBB0617389CF3E6,5EF3FD3648631EE5AFCD84C3DAE18113,USD,246.33,207.00,39.33,,,00000000,
5EF3FD3648631EE5AFCD84C6478B6113,5EF3FD3648631EE5AFCD84C3DABE4113,0000000010,5EF3FD3648631ED5AFBB0617389D33E6,5EF3FD3648631EE5AFCD84C3DAE1A113,JPY,65.45,55.00,10.45,,,00000000,
5EF3FD3648631EE5AFCD84C6478B8113,5EF3FD3648631EE5AFCD84C3DABE4113,0000000020,5EF3FD3648631ED5AFBB0617389D53E6,5EF3FD3648631EE5AFCD84C3DAE1C113,EUR,103.53,87.00,16.53,,,00000000,
5EF3FD3648631EE5AFCD84C6478BA113,5EF3FD3648631EE5AFCD84C3DABE4113,0000000030,5EF3FD3648631ED5AFBB0617389D73E6,5EF3FD3648631EE5AFCD84C3DAE1E113,MXN,121.38,102.00,19.38,,,00000000,
5EF3FD3648631EE5AFCD84C6478BC113,5EF3FD3648631EE5AFCD84C3DABE4113,0000000040,5EF3FD3648631ED5AFBB0617389D93E6,5EF3FD3648631EE5AFCD84C3DAE20113,ARS,35.58,29.90,5.68,,,00000000,
5EF3FD3648631EE5AFCD84C6478BE113,5EF3FD3648631EE5AFCD84C3DABE6113,0000000010,5EF3FD3648631ED5AFBB06173896D3E6,5EF3FD3648631EE5AFCD84C3DAE22113,EUR,2275.28,1912.00,363.28,,,00000000,
5EF3FD3648631EE5AFCD84C6478C0113,5EF3FD3648631EE5AFCD84C3DABE6113,0000000020,5EF3FD3648631ED5AFBB06173896F3E6,5EF3FD3648631EE5AFCD84C3DAE24113,EUR,2972.62,2498.00,474.62,,,00000000,
5EF3FD3648631EE5AFCD84C6478C2113,5EF3FD3648631EE5AFCD84C3DABE6113,0000000030,5EF3FD3648631ED5AFBB0617389713E6,5EF3FD3648631EE5AFCD84C3DAE26113,USD,3736.60,3140.00,596.60,,,00000000,
5EF3FD3648631EE5AFCD84C6478C4113,5EF3FD3648631EE5AFCD84C3DABE6113,0000000040,5EF3FD3648631ED5AFBB0617389733E6,5EF3FD3648631EE5AFCD84C3DAE28113,EUR,5890.50,4950.00,940.50,,,00000000,
5EF3FD3648631EE5AFCD84C6478C6113,5EF3FD3648631EE5AFCD84C3DABE6113,0000000050,5EF3FD3648631ED5AFBB0617389753E6,5EF3FD3648631EE5AFCD84C3DAE2A113,USD,711.62,598.00,113.62,,,00000000,
5EF3FD3648631EE5AFCD84C6478C8113,5EF3FD3648631EE5AFCD84C3DABE6113,0000000060,5EF3FD3648631ED5AFBB0617389773E6,5EF3FD3648631EE5AFCD84C3DAE2C113,EUR,4757.62,3998.00,759.62,,,00000000,
5EF3FD3648631EE5AFCD84C6478CA113,5EF3FD3648631EE5AFCD84C3DABE6113,0000000070,5EF3FD3648631ED5AFBB06173898F3E6,5EF3FD3648631EE5AFCD84C3DAE2E113,EUR,987.70,830.00,157.70,,,00000000,
5EF3FD3648631EE5AFCD84C6478CC113,5EF3FD3648631EE5AFCD84C3DABE6113,0000000080,5EF3FD3648631ED5AFBB0617389913E6,5EF3FD3648631EE5AFCD84C3DAE30113,ARS,1166.20,980.00,186.20,,,00000000,
5EF3FD3648631EE5AFCD84C6478CE113,5EF3FD3648631EE5AFCD84C3DABE6113,0000000090,5EF3FD3648631ED5AFBB0617389933E6,5EF3FD3648631EE5AFCD84C3DAE32113,EUR,1245.93,1047.00,198.93,,,00000000,
5EF3FD3648631EE5AFCD84C6478D0113,5EF3FD3648631EE5AFCD84C3DABE8113,0000000010,5EF3FD3648631ED5AFBB0617389B33E6,5EF3FD3648631EE5AFCD84C3DAE34113,ARS,84.37,70.90,13.47,,,00000000,
5EF3FD3648631EE5AFCD84C6478D2113,5EF3FD3648631EE5AFCD84C3DABE8113,0000000020,5EF3FD3648631ED5AFBB0617389B53E6,5EF3FD3648631EE5AFCD84C3DAE36113,ZAR,291.67,245.10,46.57,,,00000000,
5EF3FD3648631EE5AFCD84C6478D4113,5EF3FD3648631EE5AFCD84C3DABE8113,0000000030,5EF3FD3648631ED5AFBB0617389B73E6,5EF3FD3648631EE5AFCD84C3DAE38113,USD,240.86,202.40,38.46,,,00000000,
5EF3FD3648631EE5AFCD84C6478D6113,5EF3FD3648631EE5AFCD84C3DABE8113,0000000040,5EF3FD3648631ED5AFBB0617389853E6,5EF3FD3648631EE5AFCD84C3DAE3A113,GBP,678.30,570.00,108.30,,,00000000,
5EF3FD3648631EE5AFCD84C6478D8113,5EF3FD3648631EE5AFCD84C3DABE8113,0000000050,5EF3FD3648631ED5AFBB0617389873E6,5EF3FD3648631EE5AFCD84C3DAE3C113,EUR,1231.65,1035.00,196.65,,,00000000,
5EF3FD3648631EE5AFCD84C6478DA113,5EF3FD3648631EE5AFCD84C3DABE8113,0000000060,5EF3FD3648631ED5AFBB0617389893E6,5EF3FD3648631EE5AFCD84C3DAE3E113,USD,949.62,798.00,151.62,,,00000000,
5EF3FD3648631EE5AFCD84C6478DC113,5EF3FD3648631EE5AFCD84C3DABE8113,0000000070,5EF3FD3648631ED5AFBB06173898B3E6,5EF3FD3648631EE5AFCD84C3DAE40113,CAD,1023.40,860.00,163.40,,,00000000,
5EF3FD3648631EE5AFCD84C6478DE113,5EF3FD3648631EE5AFCD84C3DABEA113,0000000010,5EF3FD3648631ED5AFBB06173898F3E6,5EF3FD3648631EE5AFCD84C3DAE42113,EUR,987.70,830.00,157.70,,,00000000,
5EF3FD3648631EE5AFCD84C6478E0113,5EF3FD3648631EE5AFCD84C3DABEA113,0000000020,5EF3FD3648631ED5AFBB0617389913E6,5EF3FD3648631EE5AFCD84C3DAE44113,ARS,1166.20,980.00,186.20,,,00000000,
5EF3FD3648631EE5AFCD84C6478E2113,5EF3FD3648631EE5AFCD84C3DABEA113,0000000030,5EF3FD3648631ED5AFBB0617389933E6,5EF3FD3648631EE5AFCD84C3DAE46113,EUR,415.31,349.00,66.31,,,00000000,
5EF3FD3648631EE5AFCD84C6478E4113,5EF3FD3648631EE5AFCD84C3DABEA113,0000000040,5EF3FD3648631ED5AFBB0617389DB3E6,5EF3FD3648631EE5AFCD84C3DAE48113,USD,10.59,8.90,1.69,,,00000000,
5EF3FD3648631EE5AFCD84C6478E6113,5EF3FD3648631EE5AFCD84C3DABEA113,0000000050,5EF3FD3648631ED5AFBB0617389DD3E6,5EF3FD3648631EE5AFCD84C3DAE4A113,EUR,8.21,6.90,1.31,,,00000000,
5EF3FD3648631EE5AFCD84C6478E8113,5EF3FD3648631EE5AFCD84C3DABEA113,0000000060,5EF3FD3648631ED5AFBB0617389DF3E6,5EF3FD3648631EE5AFCD84C3DAE4C113,GBP,139.23,117.00,22.23,,,00000000,
5EF3FD3648631EE5AFCD84C6478EA113,5EF3FD3648631EE5AFCD84C3DABEC113,0000000010,5EF3FD3648631ED5AFBB0617389E13E6,5EF3FD3648631EE5AFCD84C3DAE4E113,EUR,8.21,6.90,1.31,,,00000000,
5EF3FD3648631EE5AFCD84C6478EC113,5EF3FD3648631EE5AFCD84C3DABEC113,0000000020,5EF3FD3648631ED5AFBB0617389E33E6,5EF3FD3648631EE5AFCD84C3DAE50113,USD,73.78,62.00,11.78,,,00000000,
5EF3FD3648631EE5AFCD84C6478EE113,5EF3FD3648631EE5AFCD84C3DABEC113,0000000030,5EF3FD3648631ED5AFBB0617389E53E6,5EF3FD3648631EE5AFCD84C3DAE52113,CAD,58.31,49.00,9.31,,,00000000,
5EF3FD3648631EE5AFCD84C6478F0113,5EF3FD3648631EE5AFCD84C3DABEC113,0000000040,5EF3FD3648631ED5AFBB0617389E73E6,5EF3FD3648631EE5AFCD84C3DAE54113,MXN,210.63,177.00,33.63,,,00000000,
5EF3FD3648631EE5AFCD84C6478F2113,5EF3FD3648631EE5AFCD84C3DABEC113,0000000050,5EF3FD3648631ED5AFBB0617389A33E6,5EF3FD3648631EE5AFCD84C3DAE56113,ARS,26.18,22.00,4.18,,,00000000,
5EF3FD3648631EE5AFCD84C6478F4113,5EF3FD3648631EE5AFCD84C3DABEC113,0000000060,5EF3FD3648631ED5AFBB0617389A53E6,5EF3FD3648631EE5AFCD84C3DAE58113,BRL,16.66,14.00,2.66,,,00000000,
5EF3FD3648631EE5AFCD84C6478F6113,5EF3FD3648631EE5AFCD84C3DABEC113,0000000070,5EF3FD3648631ED5AFBB0617389A73E6,5EF3FD3648631EE5AFCD84C3DAE5A113,CAD,38.08,32.00,6.08,,,00000000,
5EF3FD3648631EE5AFCD84C6478F8113,5EF3FD3648631EE5AFCD84C3DABEC113,0000000080,5EF3FD3648631ED5AFBB0617389A93E6,5EF3FD3648631EE5AFCD84C3DAE5C113,CHF,92.82,78.00,14.82,,,00000000,
5EF3FD3648631EE5AFCD84C6478FA113,5EF3FD3648631EE5AFCD84C3DABEC113,0000000090,5EF3FD3648631ED5AFBB0617389AB3E6,5EF3FD3648631EE5AFCD84C3DAE5E113,USD,16.64,13.98,2.66,,,00000000,
5EF3FD3648631EE5AFCD84C6478FC113,5EF3FD3648631EE5AFCD84C3DABEE113,0000000010,5EF3FD3648631ED5AFBB0617389E93E6,5EF3FD3648631EE5AFCD84C3DAE60113,EUR,164.22,138.00,26.22,,,00000000,
5EF3FD3648631EE5AFCD84C6478FE113,5EF3FD3648631EE5AFCD84C3DABEE113,0000000020,5EF3FD3648631ED5AFBB0617389EB3E6,5EF3FD3648631EE5AFCD84C3DAE62113,ARS,41.65,35.00,6.65,,,00000000,
5EF3FD3648631EE5AFCD84C647900113,5EF3FD3648631EE5AFCD84C3DABEE113,0000000030,5EF3FD3648631ED5AFBB0617389ED3E6,5EF3FD3648631EE5AFCD84C3DAE64113,EUR,69.02,58.00,11.02,,,00000000,
5EF3FD3648631EE5AFCD84C647902113,5EF3FD3648631EE5AFCD84C3DABF0113,0000000010,5EF3FD3648631ED5AFBB0617389CB3E6,5EF3FD3648631EE5AFCD84C3DAE66113,USD,106.98,89.90,17.08,,,00000000,
5EF3FD3648631EE5AFCD84C647904113,5EF3FD3648631EE5AFCD84C3DABF0113,0000000020,5EF3FD3648631ED5AFBB0617389D93E6,5EF3FD3648631EE5AFCD84C3DAE68113,ARS,71.16,59.80,11.36,,,00000000,
5EF3FD3648631EE5AFCD84C647906113,5EF3FD3648631EE5AFCD84C3DABF2113,0000000010,5EF3FD3648631ED5AFBB0617389CB3E6,5EF3FD3648631EE5AFCD84C3DAE6A113,USD,320.94,269.70,51.24,,,00000000,
5EF3FD3648631EE5AFCD84C647908113,5EF3FD3648631EE5AFCD84C3DABF2113,0000000020,5EF3FD3648631ED5AFBB0617389CD3E6,5EF3FD3648631EE5AFCD84C3DAE6C113,EUR,285.24,239.70,45.54,,,00000000,
5EF3FD3648631EE5AFCD84C64790A113,5EF3FD3648631EE5AFCD84C3DABF2113,0000000030,5EF3FD3648631ED5AFBB0617389CF3E6,5EF3FD3648631EE5AFCD84C3DAE6E113,USD,82.11,69.00,13.11,,,00000000,
5EF3FD3648631EE5AFCD84C64790C113,5EF3FD3648631EE5AFCD84C3DABF2113,0000000040,5EF3FD3648631ED5AFBB0617389D13E6,5EF3FD3648631EE5AFCD84C3DAE70113,EUR,183.26,154.00,29.26,,,00000000,
5EF3FD3648631EE5AFCD84C64790E113,5EF3FD3648631EE5AFCD84C3DABF4113,0000000010,5EF3FD3648631ED5AFBB0617389B33E6,5EF3FD3648631EE5AFCD84C3DAE72113,ARS,253.11,212.70,40.41,,,00000000,
5EF3FD3648631EE5AFCD84C647910113,5EF3FD3648631EE5AFCD84C3DABF4113,0000000020,5EF3FD3648631ED5AFBB0617389B53E6,5EF3FD3648631EE5AFCD84C3DAE74113,ZAR,97.22,81.70,15.52,,,00000000,
5EF3FD3648631EE5AFCD84C647912113,5EF3FD3648631EE5AFCD84C3DABF4113,0000000030,5EF3FD3648631ED5AFBB0617389B73E6,5EF3FD3648631EE5AFCD84C3DAE76113,USD,361.28,303.60,57.68,,,00000000,
5EF3FD3648631EE5AFCD84C647914113,5EF3FD3648631EE5AFCD84C3DABF4113,0000000040,5EF3FD3648631ED5AFBB0617389EF3E6,5EF3FD3648631EE5AFCD84C3DAE78113,RUB,5105.10,4290.00,815.10,,,00000000,
5EF3FD3648631EE5AFCD84C647916113,5EF3FD3648631EE5AFCD84C3DABF4113,0000000050,5EF3FD3648631ED5AFBB0617389F13E6,5EF3FD3648631EE5AFCD84C3DAE7A113,USD,27.37,23.00,4.37,,,00000000,
5EF3FD3648631EE5AFCD84C647918113,5EF3FD3648631EE5AFCD84C3DABF6113,0000000010,5EF3FD3648631ED5AFBB0617389F33E6,5EF3FD3648631EE5AFCD84C3DAE7C113,EUR,5709.62,4798.00,911.62,,,00000000,
5EF3FD3648631EE5AFCD84C64791A113,5EF3FD3648631EE5AFCD84C3DABF6113,0000000020,5EF3FD3648631ED5AFBB0617389F53E6,5EF3FD3648631EE5AFCD84C3DAE7E113,EUR,11900.00,10000.00,1900.00,,,00000000,
5EF3FD3648631EE5AFCD84C64791C113,5EF3FD3648631EE5AFCD84C3DABF6113,0000000030,5EF3FD3648631ED5AFBB0617389F73E6,5EF3FD3648631EE5AFCD84C3DAE80113,JPY,35700.00,30000.00,5700.00,,,00000000,
5EF3FD3648631EE5AFCD84C64791E113,5EF3FD3648631EE5AFCD84C3DABF6113,0000000040,5EF3FD3648631ED5AFBB0617389F93E6,5EF3FD3648631EE5AFCD84C3DAE82113,EUR,59500.00,50000.00,9500.00,,,00000000,
5EF3FD3648631EE5AFCD84C647920113,5EF3FD3648631EE5AFCD84C3DABF6113,0000000050,5EF3FD3648631ED5AFBB0617389C73E6,5EF3FD3648631EE5AFCD84C3DAE84113,EUR,30.94,26.00,4.94,,,00000000,
5EF3FD3648631EE5AFCD84C647922113,5EF3FD3648631EE5AFCD84C3DABF6113,0000000060,5EF3FD3648631ED5AFBB0617389C93E6,5EF3FD3648631EE5AFCD84C3DAE86113,EUR,53.55,45.00,8.55,,,00000000,
5EF3FD3648631EE5AFCD84C647924113,5EF3FD3648631EE5AFCD84C3DABF6113,0000000070,5EF3FD3648631ED5AFBB0617389DB3E6,5EF3FD3648631EE5AFCD84C3DAE88113,USD,21.18,17.80,3.38,,,00000000,
5EF3FD3648631EE5AFCD84C647926113,5EF3FD3648631EE5AFCD84C3DABF6113,0000000080,5EF3FD3648631ED5AFBB0617389DD3E6,5EF3FD3648631EE5AFCD84C3DAE8A113,EUR,24.63,20.70,3.93,,,00000000,
5EF3FD3648631EE5AFCD84C647928113,5EF3FD3648631EE5AFCD84C3DABF6113,0000000090,5EF3FD3648631ED5AFBB0617389DF3E6,5EF3FD3648631EE5AFCD84C3DAE8C113,GBP,92.82,78.00,14.82,,,00000000,
5EF3FD3648631EE5AFCD84C64792A113,5EF3FD3648631EE5AFCD84C3DABF8113,0000000010,5EF3FD3648631ED5AFBB0617389A53E6,5EF3FD3648631EE5AFCD84C3DAE8E113,BRL,33.32,28.00,5.32,,,00000000,
5EF3FD3648631EE5AFCD84C64792C113,5EF3FD3648631EE5AFCD84C3DABF8113,0000000020,5EF3FD3648631ED5AFBB0617389A73E6,5EF3FD3648631EE5AFCD84C3DAE90113,CAD,19.04,16.00,3.04,,,00000000,
5EF3FD3648631EE5AFCD84C64792E113,5EF3FD3648631EE5AFCD84C3DABF8113,0000000030,5EF3FD3648631ED5AFBB0617389A93E6,5EF3FD3648631EE5AFCD84C3DAE92113,CHF,61.88,52.00,9.88,,,00000000,
5EF3FD3648631EE5AFCD84C647930113,5EF3FD3648631EE5AFCD84C3DABFA113,0000000010,5EF3FD3648631ED5AFBB0617389CF3E6,5EF3FD3648631EE5AFCD84C3DAE94113,USD,246.33,207.00,39.33,,,00000000,
5EF3FD3648631EE5AFCD84C647932113,5EF3FD3648631EE5AFCD84C3DABFA113,0000000020,5EF3FD3648631ED5AFBB0617389D13E6,5EF3FD3648631EE5AFCD84C3DAE96113,EUR,274.89,231.00,43.89,,,00000000,
5EF3FD3648631EE5AFCD84C647934113,5EF3FD3648631EE5AFCD84C3DABFC113,0000000010,5EF3FD3648631ED5AFBB0617389D33E6,5EF3FD3648631EE5AFCD84C3DAE98113,JPY,196.35,165.00,31.35,,,00000000,
5EF3FD3648631EE5AFCD84C647936113,5EF3FD3648631EE5AFCD84C3DABFC113,0000000020,5EF3FD3648631ED5AFBB0617389D53E6,5EF3FD3648631EE5AFCD84C3DAE9A113,EUR,103.53,87.00,16.53,,,00000000,
5EF3FD3648631EE5AFCD84C647938113,5EF3FD3648631EE5AFCD84C3DABFC113,0000000030,5EF3FD3648631ED5AFBB0617389D73E6,5EF3FD3648631EE5AFCD84C3DAE9C113,MXN,40.46,34.00,6.46,,,00000000,
5EF3FD3648631EE5AFCD84C64793A113,5EF3FD3648631EE5AFCD84C3DABFC113,0000000040,5EF3FD3648631ED5AFBB0617389D93E6,5EF3FD3648631EE5AFCD84C3DAE9E113,ARS,71.16,59.80,11.36,,,00000000,
5EF3FD3648631EE5AFCD84C64793C113,5EF3FD3648631EE5AFCD84C3DABFE113,0000000010,5EF3FD3648631ED5AFBB0617389E73E6,5EF3FD3648631EE5AFCD84C3DAEA0113,MXN,210.63,177.00,33.63,,,00000000,
5EF3FD3648631EE5AFCD84C64793E113,5EF3FD3648631EE5AFCD84C3DABFE113,0000000020,5EF3FD3648631ED5AFBB0617389E93E6,5EF3FD3648631EE5AFCD84C3DAEA2113,EUR,246.33,207.00,39.33,,,00000000,
5EF3FD3648631EE5AFCD84C647940113,5EF3FD3648631EE5AFCD84C3DABFE113,0000000030,5EF3FD3648631ED5AFBB0617389EB3E6,5EF3FD3648631EE5AFCD84C3DAEA4113,ARS,124.95,105.00,19.95,,,00000000,
5EF3FD3648631EE5AFCD84C647942113,5EF3FD3648631EE5AFCD84C3DABFE113,0000000040,5EF3FD3648631ED5AFBB0617389ED3E6,5EF3FD3648631EE5AFCD84C3DAEA6113,EUR,103.53,87.00,16.53,,,00000000,
5EF3FD3648631EE5AFCD84C647944113,5EF3FD3648631EE5AFCD84C3DABFE113,0000000050,5EF3FD3648631ED5AFBB06173896D3E6,5EF3FD3648631EE5AFCD84C3DAEA8113,EUR,1137.64,956.00,181.64,,,00000000,
5EF3FD3648631EE5AFCD84C647946113,5EF3FD3648631EE5AFCD84C3DABFE113,0000000060,5EF3FD3648631ED5AFBB06173896F3E6,5EF3FD3648631EE5AFCD84C3DAEAA113,EUR,2972.62,2498.00,474.62,,,00000000,
5EF3FD3648631EE5AFCD84C647948113,5EF3FD3648631EE5AFCD84C3DABFE113,0000000070,5EF3FD3648631ED5AFBB0617389713E6,5EF3FD3648631EE5AFCD84C3DAEAC113,USD,1868.30,1570.00,298.30,,,00000000,
